,Index,LVL1,LVL2,LVL3,LVL4,LVL5,LVL6,NodeID,NodeType,CategoryID,FieldID,InstanceID,RelatedFieldID,NodeName
1263,8734,2,6,2,5,10,0,2.6.2.5.10.0.0.0,leaf,,25763.0,,,90th percentile of BOLD effect (in group-defined mask) for faces activation
1264,8735,2,6,2,5,11,0,2.6.2.5.11.0.0.0,leaf,,25761.0,,,90th percentile of BOLD effect (in group-defined mask) for shapes activation
1265,8736,2,6,2,6,17,0,2.6.2.6.17.0.0.0,leaf,,25027.0,,,Median T2star in thalamus (right)
1266,8737,2,6,2,1,12,0,2.6.2.1.12.0.0.0,leaf,,20252.0,,,T1 structural brain images - NIFTI
1267,8740,2,6,2,1,15,0,2.6.2.1.15.0.0.0,leaf,,25733.0,,,Amount of warping applied to non-linearly align T1 brain image to standard-space
1268,8741,2,6,2,5,12,0,2.6.2.5.12.0.0.0,leaf,,25765.0,,,90th percentile of BOLD effect (in group-defined mask) for faces-shapes contrast
1269,8742,2,6,2,5,13,0,2.6.2.5.13.0.0.0,leaf,,25768.0,,,90th percentile of z-statistic (in group-defined amygdala activation mask) for faces-shapes contrast
1270,8743,2,6,2,5,14,0,2.6.2.5.14.0.0.0,leaf,,25764.0,,,90th percentile of z-statistic (in group-defined mask) for faces activation
1271,8744,2,6,2,5,15,0,2.6.2.5.15.0.0.0,leaf,,25762.0,,,90th percentile of z-statistic (in group-defined mask) for shapes activation
1272,8745,2,6,2,1,16,0,2.6.2.1.16.0.0.0,leaf,,25731.0,,,Discrepancy between T1 brain image and standard-space brain template (linearly-aligned)
1273,8746,2,6,2,1,17,0,2.6.2.1.17.0.0.0,leaf,,25732.0,,,Discrepancy between T1 brain image and standard-space brain template (nonlinearly-aligned)
1274,8747,2,6,2,1,18,0,2.6.2.1.18.0.0.0,leaf,,25735.0,,,Inverted contrast-to-noise ratio in T1
1275,8748,2,6,2,1,19,0,2.6.2.1.19.0.0.0,leaf,,25734.0,,,Inverted signal-to-noise ratio in T1
1276,8751,2,6,2,5,16,0,2.6.2.5.16.0.0.0,leaf,,25766.0,,,90th percentile of z-statistic (in group-defined mask) for faces-shapes contrast
1277,8752,2,6,2,5,17,0,2.6.2.5.17.0.0.0,leaf,,25745.0,,,Inverted temporal signal-to-noise ratio in pre-processed tfMRI
1278,8753,2,6,2,5,18,0,2.6.2.5.18.0.0.0,leaf,,25742.0,,,"Mean tfMRI head motion, averaged across space and time points"
1279,8754,2,6,2,5,19,0,2.6.2.5.19.0.0.0,leaf,,25052.0,,,Median BOLD effect (in group-defined amygdala activation mask) for faces-shapes contrast
1280,8755,2,6,2,1,20,0,2.6.2.1.20.0.0.0,leaf,,25000.0,,,Volumetric scaling from T1 head image to standard space
1281,8756,2,6,2,1,21,0,2.6.2.1.21.0.0.0,leaf,,25010.0,,,"Volume of brain, grey+white matter"
1282,8757,2,6,2,1,22,0,2.6.2.1.22.0.0.0,leaf,,25009.0,,,"Volume of brain, grey+white matter (normalised for head size)"
1283,8758,2,6,2,1,23,0,2.6.2.1.23.0.0.0,leaf,,25008.0,,,Volume of white matter
1284,8759,2,6,2,5,20,0,2.6.2.5.20.0.0.0,leaf,,25044.0,,,Median BOLD effect (in group-defined mask) for faces activation
1285,8760,2,6,2,5,21,0,2.6.2.5.21.0.0.0,leaf,,25040.0,,,Median BOLD effect (in group-defined mask) for shapes activation
1286,8761,2,6,2,5,22,0,2.6.2.5.22.0.0.0,leaf,,25048.0,,,Median BOLD effect (in group-defined mask) for faces-shapes contrast
1287,8762,2,6,2,5,23,0,2.6.2.5.23.0.0.0,leaf,,25054.0,,,Median z-statistic (in group-defined amygdala activation mask) for faces-shapes contrast
1288,8763,2,6,2,4,1,0,2.6.2.4.1.0.0.0,leaf,,20227.0,,,Functional brain images - resting - NIFTI
1289,8764,2,6,2,4,2,0,2.6.2.4.2.0.0.0,leaf,,20225.0,,,Functional brain images - resting - DICOM
1290,8765,2,6,2,4,3,0,2.6.2.4.3.0.0.0,leaf,,25739.0,,,Discrepancy between rfMRI brain image and T1 brain image
1291,8766,2,6,2,1,24,0,2.6.2.1.24.0.0.0,leaf,,25007.0,,,Volume of white matter (normalised for head size)
1292,8767,2,6,2,1,25,0,2.6.2.1.25.0.0.0,leaf,,25006.0,,,Volume of grey matter
1293,8768,2,6,2,1,26,0,2.6.2.1.26.0.0.0,leaf,,25005.0,,,Volume of grey matter (normalised for head size)
1294,8769,2,6,2,1,27,0,2.6.2.1.27.0.0.0,leaf,,25002.0,,,Volume of peripheral cortical grey matter
1295,8770,2,6,2,5,24,0,2.6.2.5.24.0.0.0,leaf,,25046.0,,,Median z-statistic (in group-defined mask) for faces activation
1296,8771,2,6,2,5,25,0,2.6.2.5.25.0.0.0,leaf,,25042.0,,,Median z-statistic (in group-defined mask) for shapes activation
1297,8772,2,6,2,5,26,0,2.6.2.5.26.0.0.0,leaf,,25050.0,,,Median z-statistic (in group-defined mask) for faces-shapes contrast
1298,8773,2,6,2,4,4,0,2.6.2.4.4.0.0.0,leaf,,25750.0,,,"rfMRI full correlation matrix, dimension 25"
1299,8774,2,6,2,4,5,0,2.6.2.4.5.0.0.0,leaf,,25752.0,,,"rfMRI partial correlation matrix, dimension 25"
1300,8775,2,6,2,4,6,0,2.6.2.4.6.0.0.0,leaf,,25754.0,,,"rfMRI component amplitudes, dimension 25"
1301,8776,2,6,2,4,7,0,2.6.2.4.7.0.0.0,leaf,,25751.0,,,"rfMRI full correlation matrix, dimension 100"
1302,8777,2,6,2,1,28,0,2.6.2.1.28.0.0.0,leaf,,25001.0,,,Volume of peripheral cortical grey matter (normalised for head size)
1303,8778,2,6,2,1,29,0,2.6.2.1.29.0.0.0,leaf,,25004.0,,,Volume of ventricular cerebrospinal fluid
1304,8779,2,6,2,1,30,0,2.6.2.1.30.0.0.0,leaf,,25003.0,,,Volume of ventricular cerebrospinal fluid (normalised for head size)
1305,8780,2,6,2,1,31,0,2.6.2.1.31.0.0.0,leaf,,25025.0,,,Volume of brain stem + 4th ventricle
1306,8781,2,6,2,4,8,0,2.6.2.4.8.0.0.0,leaf,,25753.0,,,"rfMRI partial correlation matrix, dimension 100"
1307,8782,2,6,2,4,9,0,2.6.2.4.9.0.0.0,leaf,,25755.0,,,"rfMRI component amplitudes, dimension 100"
1308,8783,2,6,2,4,10,0,2.6.2.4.10.0.0.0,leaf,,25741.0,,,"Mean rfMRI head motion, averaged across space and time points"
1309,8784,2,6,2,4,11,0,2.6.2.4.11.0.0.0,leaf,,25744.0,,,Inverted temporal signal-to-noise ratio in artefact-cleaned pre-processed rfMRI
1310,8789,2,6,2,4,12,0,2.6.2.4.12.0.0.0,leaf,,25743.0,,,Inverted temporal signal-to-noise ratio in pre-processed rfMRI
1311,8790,2,6,2,9,0,0,2.6.2.9.0.0.0.0,inst,,12139.0,2.0,,Imaging visit (2014+)
1312,8793,2,6,3,11,0,0,2.6.3.11.0.0.0.0,inst,,12624.0,2.0,,Imaging visit (2014+)
1313,8806,2,6,2,5,7,0,2.6.2.5.7.0.0.0,inst,,12651.0,2.0,,Imaging visit (2014+)
1314,8835,2,6,2,5,8,0,2.6.2.5.8.0.0.0,inst,,12706.0,2.0,,Imaging visit (2014+)
1315,10125,2,6,2,1,2,1,2.6.2.1.2.1.0.0,leaf,,25023.0,,,Volume of accumbens (left)
1316,10126,2,6,2,1,2,2,2.6.2.1.2.2.0.0,leaf,,25024.0,,,Volume of accumbens (right)
1317,10127,2,6,2,1,2,3,2.6.2.1.2.3.0.0,leaf,,25021.0,,,Volume of amygdala (left)
1318,10128,2,6,2,1,2,4,2.6.2.1.2.4.0.0,leaf,,25022.0,,,Volume of amygdala (right)
1319,10137,2,6,2,1,2,5,2.6.2.1.2.5.0.0,leaf,,25013.0,,,Volume of caudate (left)
1320,10138,2,6,2,1,2,6,2.6.2.1.2.6.0.0,leaf,,25014.0,,,Volume of caudate (right)
1321,10139,2,6,2,1,2,7,2.6.2.1.2.7.0.0,leaf,,25019.0,,,Volume of hippocampus (left)
1322,10140,2,6,2,1,2,8,2.6.2.1.2.8.0.0,leaf,,25020.0,,,Volume of hippocampus (right)
1323,10149,2,6,2,1,2,9,2.6.2.1.2.9.0.0,leaf,,25017.0,,,Volume of pallidum (left)
1324,10150,2,6,2,1,2,10,2.6.2.1.2.10.0.0,leaf,,25018.0,,,Volume of pallidum (right)
1325,10151,2,6,2,1,2,11,2.6.2.1.2.11.0.0,leaf,,25015.0,,,Volume of putamen (left)
1326,10152,2,6,2,1,2,12,2.6.2.1.2.12.0.0,leaf,,25016.0,,,Volume of putamen (right)
1327,10161,2,6,2,1,2,13,2.6.2.1.2.13.0.0,leaf,,25011.0,,,Volume of thalamus (left)
1328,10162,2,6,2,1,2,14,2.6.2.1.2.14.0.0,leaf,,25012.0,,,Volume of thalamus (right)
1329,10282,2,6,3,1,1,0,2.6.3.1.1.0.0.0,leaf,,22426.0,,,Average heart rate
1330,10283,2,6,3,1,2,0,2.6.3.1.2.0.0.0,leaf,,22427.0,,,Body surface area
1331,10284,2,6,3,1,3,0,2.6.3.1.3.0.0.0,leaf,,22425.0,,,Cardiac index
1332,10285,2,6,3,1,4,0,2.6.3.1.4.0.0.0,leaf,,22424.0,,,Cardiac output
1333,10286,2,6,3,1,5,0,2.6.3.1.5.0.0.0,leaf,,22420.0,,,LV ejection fraction
1334,10287,2,6,3,1,6,0,2.6.3.1.6.0.0.0,leaf,,22421.0,,,LV end diastolic volume
1335,10288,2,6,3,1,7,0,2.6.3.1.7.0.0.0,leaf,,22422.0,,,LV end systolic volume
1336,10289,2,6,3,1,8,0,2.6.3.1.8.0.0.0,leaf,,22423.0,,,LV stroke volume
1337,10290,2,6,3,2,1,0,2.6.3.2.1.0.0.0,leaf,,12681.0,,,Augmentation index for PWA
1338,10291,2,6,3,2,2,0,2.6.3.2.2.0.0.0,leaf,,12695.0,,,Blood pressure test start time
1339,10292,2,6,3,2,3,0,2.6.3.2.3.0.0.0,leaf,,12702.0,,,Cardiac index during PWA
1340,10293,2,6,3,2,4,0,2.6.3.2.4.0.0.0,leaf,,12682.0,,,Cardiac output during PWA
1341,10294,2,6,3,2,5,0,2.6.3.2.5.0.0.0,leaf,,12680.0,,,Central augmentation pressure during PWA
1342,10295,2,6,3,2,6,0,2.6.3.2.6.0.0.0,leaf,,12678.0,,,Central pulse pressure during PWA
1343,10296,2,6,3,2,7,0,2.6.3.2.7.0.0.0,leaf,,12677.0,,,Central systolic blood pressure during PWA
1344,10297,2,6,3,2,8,0,2.6.3.2.8.0.0.0,leaf,,12698.0,,,Diastolic brachial blood pressure
1345,10298,2,6,3,2,9,0,2.6.3.2.9.0.0.0,leaf,,12675.0,,,Diastolic brachial blood pressure during PWA
1346,10299,2,6,3,2,10,0,2.6.3.2.10.0.0.0,leaf,,12683.0,,,End systolic pressure during PWA
1347,10300,2,6,3,2,11,0,2.6.3.2.11.0.0.0,leaf,,12684.0,,,End systolic pressure index during PWA
1348,10301,2,6,3,2,12,0,2.6.3.2.12.0.0.0,leaf,,12673.0,,,Heart rate during PWA
1349,10302,2,6,3,2,13,0,2.6.3.2.13.0.0.0,leaf,,12687.0,,,Mean arterial pressure during PWA
1350,10303,2,6,3,2,14,0,2.6.3.2.14.0.0.0,leaf,,12679.0,,,Number of beats in waveform average for PWA
1351,10304,2,6,3,2,15,0,2.6.3.2.15.0.0.0,leaf,,12676.0,,,Peripheral pulse pressure during PWA
1352,10305,2,6,3,2,16,0,2.6.3.2.16.0.0.0,leaf,,12686.0,,,Stroke volume during PWA
1353,10306,2,6,3,2,17,0,2.6.3.2.17.0.0.0,leaf,,12697.0,,,Systolic brachial blood pressure
1354,10307,2,6,3,2,18,0,2.6.3.2.18.0.0.0,leaf,,12674.0,,,Systolic brachial blood pressure during PWA
1355,10308,2,6,3,2,19,0,2.6.3.2.19.0.0.0,leaf,,12685.0,,,Total peripheral resistance during PWA
1356,10309,2,6,3,2,20,0,2.6.3.2.20.0.0.0,leaf,,12671.0,,,PWA start time
1357,10310,2,6,3,2,21,0,2.6.3.2.21.0.0.0,leaf,,12699.0,,,Number of PWA tests performed
1358,10311,2,6,3,2,22,0,2.6.3.2.22.0.0.0,leaf,,12700.0,,,Vicorder results plausible
1359,10316,2,6,3,2,21,0,2.6.3.2.21.0.0.0,inst,,12699.0,2.0,,Imaging visit (2014+)
1360,10318,2,6,3,2,22,0,2.6.3.2.22.0.0.0,inst,,12700.0,2.0,,Imaging visit (2014+)
1361,10320,2,6,3,2,20,0,2.6.3.2.20.0.0.0,inst,,12671.0,2.0,,Imaging visit (2014+)
1362,10322,2,6,3,2,19,0,2.6.3.2.19.0.0.0,inst,,12685.0,2.0,,Imaging visit (2014+)
1363,10324,2,6,3,2,18,0,2.6.3.2.18.0.0.0,inst,,12674.0,2.0,,Imaging visit (2014+)
1364,10326,2,6,3,2,17,0,2.6.3.2.17.0.0.0,inst,,12697.0,2.0,,Imaging visit (2014+)
1365,10328,2,6,3,2,16,0,2.6.3.2.16.0.0.0,inst,,12686.0,2.0,,Imaging visit (2014+)
1366,10330,2,6,3,2,13,0,2.6.3.2.13.0.0.0,inst,,12687.0,2.0,,Imaging visit (2014+)
1367,10332,2,6,3,2,12,0,2.6.3.2.12.0.0.0,inst,,12673.0,2.0,,Imaging visit (2014+)
1368,10334,2,6,3,2,14,0,2.6.3.2.14.0.0.0,inst,,12679.0,2.0,,Imaging visit (2014+)
1369,10336,2,6,3,2,15,0,2.6.3.2.15.0.0.0,inst,,12676.0,2.0,,Imaging visit (2014+)
1370,10340,2,6,3,2,10,0,2.6.3.2.10.0.0.0,inst,,12683.0,2.0,,Imaging visit (2014+)
1371,10343,2,6,3,2,11,0,2.6.3.2.11.0.0.0,inst,,12684.0,2.0,,Imaging visit (2014+)
1372,10347,2,6,3,2,9,0,2.6.3.2.9.0.0.0,inst,,12675.0,2.0,,Imaging visit (2014+)
1373,10349,2,6,3,2,8,0,2.6.3.2.8.0.0.0,inst,,12698.0,2.0,,Imaging visit (2014+)
1374,10351,2,6,3,2,7,0,2.6.3.2.7.0.0.0,inst,,12677.0,2.0,,Imaging visit (2014+)
1375,10353,2,6,3,2,6,0,2.6.3.2.6.0.0.0,inst,,12678.0,2.0,,Imaging visit (2014+)
1376,10355,2,6,3,2,5,0,2.6.3.2.5.0.0.0,inst,,12680.0,2.0,,Imaging visit (2014+)
1377,10358,2,6,3,2,4,0,2.6.3.2.4.0.0.0,inst,,12682.0,2.0,,Imaging visit (2014+)
1378,10361,2,6,3,2,1,0,2.6.3.2.1.0.0.0,inst,,12681.0,2.0,,Imaging visit (2014+)
1379,10365,2,6,3,2,2,0,2.6.3.2.2.0.0.0,inst,,12695.0,2.0,,Imaging visit (2014+)
1380,10367,2,6,3,2,3,0,2.6.3.2.3.0.0.0,inst,,12702.0,2.0,,Imaging visit (2014+)
1381,10386,6,2,1,0,0,0,6.2.1.0.0.0.0.0,sub,1009.0,,,,Acceleration averages
1382,10387,6,2,2,0,0,0,6.2.2.0.0.0.0.0,sub,1010.0,,,,Acceleration intensity distribution
1383,10388,6,2,3,0,0,0,6.2.3.0.0.0.0.0,sub,1011.0,,,,Accelerometer wear time duration
1384,10389,6,2,4,0,0,0,6.2.4.0.0.0.0.0,sub,1012.0,,,,Accelerometer calibration
1385,10390,6,2,5,0,0,0,6.2.5.0.0.0.0.0,sub,1013.0,,,,Raw accelerometer statistics
1386,10395,6,1,1,0,0,0,6.1.1.0.0.0.0.0,sub,150.0,,,,Home locations
1387,10396,6,1,2,0,0,0,6.1.2.0.0.0.0.0,sub,114.0,,,,Residential air pollution
1388,10397,6,1,3,0,0,0,6.1.3.0.0.0.0.0,sub,115.0,,,,Residential noise pollution
1389,10398,6,1,4,0,0,0,6.1.4.0.0.0.0.0,sub,151.0,,,,Greenspace and coastal proximity
1390,10399,6,1,5,0,0,0,6.1.5.0.0.0.0.0,sub,100115.0,,,,UK Biobank Urban Morphometric Platform
1391,10401,7,6,1,0,0,0,7.6.1.0.0.0.0.0,sub,2401.0,,,,Certain infectious and parasitic diseases
1392,10402,7,6,2,0,0,0,7.6.2.0.0.0.0.0,sub,2403.0,,,,"Blood, blood-forming organs and certain immune disorders"
1393,10403,7,6,3,0,0,0,7.6.3.0.0.0.0.0,sub,2404.0,,,,"Endocrine, nutritional and metabolic diseases"
1394,10404,7,6,4,0,0,0,7.6.4.0.0.0.0.0,sub,2405.0,,,,Mental and behavioural disorders
1395,10405,7,6,5,0,0,0,7.6.5.0.0.0.0.0,sub,2406.0,,,,Nervous system disorders
1396,10406,7,6,6,0,0,0,7.6.6.0.0.0.0.0,sub,2407.0,,,,Eye and adnexa disorders
1397,10407,7,6,7,0,0,0,7.6.7.0.0.0.0.0,sub,2408.0,,,,Ear and mastoid process disorders
1398,10410,7,6,8,0,0,0,7.6.8.0.0.0.0.0,sub,2409.0,,,,Circulatory system disorders
1399,10411,7,6,9,0,0,0,7.6.9.0.0.0.0.0,sub,2410.0,,,,Respiratory system disorders
1400,10412,7,6,10,0,0,0,7.6.10.0.0.0.0.0,sub,2411.0,,,,Digestive system disorders
1401,10413,7,6,11,0,0,0,7.6.11.0.0.0.0.0,sub,2412.0,,,,Skin and subcutaneous tissue disorders
1402,10418,7,6,12,0,0,0,7.6.12.0.0.0.0.0,sub,2413.0,,,,Musculoskeletal system and connective tissue disorders
1403,10419,7,6,13,0,0,0,7.6.13.0.0.0.0.0,sub,2414.0,,,,Genitourinary system disorders
1404,10420,7,6,14,0,0,0,7.6.14.0.0.0.0.0,sub,2415.0,,,,"Pregnancy, childbirth and the puerperium"
1405,10421,7,6,15,0,0,0,7.6.15.0.0.0.0.0,sub,2416.0,,,,Certain conditions originating in the perinatal period
1406,10422,5,4,1,0,0,0,5.4.1.0.0.0.0.0,sub,137.0,,,,Mental distress
1407,10423,5,4,2,0,0,0,5.4.2.0.0.0.0.0,sub,138.0,,,,Depression
1408,10424,5,4,3,0,0,0,5.4.3.0.0.0.0.0,sub,139.0,,,,Mania
1409,10429,7,6,16,0,0,0,7.6.16.0.0.0.0.0,sub,2417.0,,,,Congenital disruptions and chromosomal abnormalities
1410,10430,5,4,4,0,0,0,5.4.4.0.0.0.0.0,sub,140.0,,,,Anxiety
1411,10431,5,4,5,0,0,0,5.4.5.0.0.0.0.0,sub,141.0,,,,Addictions
1412,10432,5,4,6,0,0,0,5.4.6.0.0.0.0.0,sub,142.0,,,,Alcohol use
1413,10433,5,4,7,0,0,0,5.4.7.0.0.0.0.0,sub,143.0,,,,Cannabis use
1414,10438,5,4,8,0,0,0,5.4.8.0.0.0.0.0,sub,144.0,,,,Unusual and psychotic experiences
1415,10439,5,4,9,0,0,0,5.4.9.0.0.0.0.0,sub,145.0,,,,Traumatic events
1416,10440,5,4,10,0,0,0,5.4.10.0.0.0.0.0,sub,146.0,,,,Self-harm behaviours
1417,10441,5,4,11,0,0,0,5.4.11.0.0.0.0.0,sub,147.0,,,,Happiness and subjective well-being
1418,10451,5,3,1,0,0,0,5.3.1.0.0.0.0.0,sub,130.0,,,,Employment history
1419,10452,5,3,2,0,0,0,5.3.2.0.0.0.0.0,sub,132.0,,,,Medical information
1420,10485,5,2,1,0,0,0,5.2.1.0.0.0.0.0,sub,118.0,,,,Fluid intelligence / reasoning
1421,10486,5,2,2,0,0,0,5.2.2.0.0.0.0.0,sub,121.0,,,,Trail making
1422,10487,5,2,3,0,0,0,5.2.3.0.0.0.0.0,sub,122.0,,,,Symbol digit substitution
1423,10488,5,1,1,0,0,0,5.1.1.0.0.0.0.0,sub,100097.0,,,,Typical diet yesterday
1424,10489,5,1,2,0,0,0,5.1.2.0.0.0.0.0,sub,100104.0,,,,Hot/cold beverages yesterday
1425,10490,5,1,3,0,0,0,5.1.3.0.0.0.0.0,sub,100100.0,,,,Alcoholic beverages yesterday
1426,10495,5,2,4,0,0,0,5.2.4.0.0.0.0.0,sub,117.0,,,,Pairs matching
1427,10496,5,2,5,0,0,0,5.2.5.0.0.0.0.0,sub,120.0,,,,Numeric memory
1428,10499,5,1,4,0,0,0,5.1.4.0.0.0.0.0,sub,100102.0,,,,Cereal yesterday
1429,10500,5,1,5,0,0,0,5.1.5.0.0.0.0.0,sub,100107.0,,,,Milk/eggs/cheese yesterday
1430,10501,5,1,6,0,0,0,5.1.6.0.0.0.0.0,sub,100101.0,,,,Bread/pasta/rice yesterday
1431,10502,5,1,7,0,0,0,5.1.7.0.0.0.0.0,sub,100109.0,,,,Soup/snacks/pastries yesterday
1432,10503,5,1,8,0,0,0,5.1.8.0.0.0.0.0,sub,100106.0,,,,Meat/fish yesterday
1433,10504,5,1,9,0,0,0,5.1.9.0.0.0.0.0,sub,100111.0,,,,Vegetarian alternatives yesterday
1434,10505,5,1,10,0,0,0,5.1.10.0.0.0.0.0,sub,100110.0,,,,Spreads/sauces/cooking oils yesterday
1435,10506,5,1,11,0,0,0,5.1.11.0.0.0.0.0,sub,100103.0,,,,Fruit/vegetables yesterday
1436,10507,5,1,12,0,0,0,5.1.12.0.0.0.0.0,sub,100105.0,,,,Meal type yesterday
1437,10508,5,1,13,0,0,0,5.1.13.0.0.0.0.0,sub,100112.0,,,,Vitamin/mineral supplements yesterday
1438,10509,5,1,14,0,0,0,5.1.14.0.0.0.0.0,sub,100108.0,,,,Physical activity yesterday
1439,10510,5,1,15,0,0,0,5.1.15.0.0.0.0.0,sub,100098.0,,,,Estimated nutrients yesterday
1440,10511,5,1,16,0,0,0,5.1.16.0.0.0.0.0,sub,100114.0,,,,Diet questionnaire performance
1441,10529,7,5,1,0,0,0,7.5.1.0.0.0.0.0,sub,45.0,,,,Asthma outcomes
1442,10530,7,5,2,0,0,0,7.5.2.0.0.0.0.0,sub,46.0,,,,COPD outcomes
1443,10531,7,5,3,0,0,0,7.5.3.0.0.0.0.0,sub,47.0,,,,Dementia outcomes
1444,10532,7,5,4,0,0,0,7.5.4.0.0.0.0.0,sub,48.0,,,,End stage renal disease outcomes
1445,10533,7,5,5,0,0,0,7.5.5.0.0.0.0.0,sub,49.0,,,,Motor neurone disease outcomes
1446,10534,7,5,6,0,0,0,7.5.6.0.0.0.0.0,sub,44.0,,,,Myocardial infarction outcomes
1447,10535,7,5,7,0,0,0,7.5.7.0.0.0.0.0,sub,50.0,,,,Parkinson's disease outcomes
1448,10536,7,5,8,0,0,0,7.5.8.0.0.0.0.0,sub,43.0,,,,Stroke outcomes
1449,10577,5,3,2,5,0,0,5.3.2.5.0.0.0.0,leaf,,22506.0,,,Tobacco smoking
